created_at,city,station,fuel,price,region,location
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.59,София,"ж.к. Младост-3, бул. Йордан Милев"
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.84,София,"ж.к. Младост-3, бул. Йордан Милев"
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A100,1.79,София,"ж.к. Младост-3, бул. Йордан Милев"
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,"ж.к. Младост-3, бул. Йордан Милев"
2026-08-28T15:00:00+00:00,Силистра,Petrol,Бензин A95,1.61,Силистра,на ГКПП Силистра
2026-08-28T15:00:00+00:00,Силистра,Petrol,Дизел,1.86,Силистра,на ГКПП Силистра
2026-08-28T15:00:00+00:00,Алфатар,Petrol,Бензин A95,1.59,Силистра,ул. Олшанка
2026-08-28T15:00:00+00:00,Алфатар,Petrol,Дизел,1.84,Силистра,ул. Олшанка
2026-08-28T15:00:00+00:00,Алфатар,Petrol,Пропан Бутан,0.65,Силистра,ул. Олшанка
2026-08-28T15:00:00+00:00,Алфатар,Petrol,Дизел премиум,1.99,Силистра,ул. Олшанка
2026-08-28T15:00:00+00:00,Зафирово,Petrol,Бензин A95,1.59,,на път Русе - Силистра
2026-08-28T15:00:00+00:00,Зафирово,Petrol,Дизел,1.84,,на път Русе - Силистра
2026-08-28T15:00:00+00:00,Дулово,Petrol,Бензин A95,1.59,Силистра,на път Силистра - Шумен
2026-08-28T15:00:00+00:00,Дулово,Petrol,Дизел,1.85,Силистра,на път Силистра - Шумен
2026-08-28T15:00:00+00:00,Дулово,Petrol,Пропан Бутан,0.65,Силистра,на път Силистра - Шумен
2026-08-28T15:00:00+00:00,Дулово,Petrol,Дизел премиум,1.99,Силистра,на път Силистра - Шумен
2026-08-28T15:00:00+00:00,Силистра,Petrol,Бензин A95,1.58,Силистра,на изхода към Добрич
2026-08-28T15:00:00+00:00,Силистра,Petrol,Дизел,1.84,Силистра,на изхода към Добрич
2026-08-28T15:00:00+00:00,Силистра,Petrol,Пропан Бутан,0.64,Силистра,на изхода към Добрич
2026-08-28T15:00:00+00:00,Сеново,Petrol,Бензин A95,1.58,Разград,до МОК Каолиново
2026-08-28T15:00:00+00:00,Сеново,Petrol,Дизел,1.84,Разград,до МОК Каолиново
2026-08-28T15:00:00+00:00,Търговище,Petrol,Бензин A95,1.52,Търговище,бул. 29-ти януари
2026-08-28T15:00:00+00:00,Търговище,Petrol,Дизел,1.77,Търговище,бул. 29-ти януари
2026-08-28T15:00:00+00:00,Търговище,Petrol,Дизел премиум,1.89,Търговище,бул. 29-ти януари
2026-08-28T15:00:00+00:00,Омуртаг,Petrol,Бензин A95,1.59,Търговище,ул. Цар Освободител №37 (на изхода за Търговище)
2026-08-28T15:00:00+00:00,Омуртаг,Petrol,Дизел,1.84,Търговище,ул. Цар Освободител №37 (на изхода за Търговище)
2026-08-28T15:00:00+00:00,Омуртаг,Petrol,Пропан Бутан,0.65,Търговище,ул. Цар Освободител №37 (на изхода за Търговище)
2026-08-28T15:00:00+00:00,Омуртаг,Petrol,Дизел премиум,1.99,Търговище,ул. Цар Освободител №37 (на изхода за Търговище)
2026-08-28T15:00:00+00:00,Антоново,Petrol,Бензин A95,1.59,Търговище,гл. път София - Варна
2026-08-28T15:00:00+00:00,Антоново,Petrol,Дизел,1.84,Търговище,гл. път София - Варна
2026-08-28T15:00:00+00:00,Антоново,Petrol,Пропан Бутан,0.65,Търговище,гл. път София - Варна
2026-08-28T15:00:00+00:00,Антоново,Petrol,Дизел премиум,1.99,Търговище,гл. път София - Варна
2026-08-28T15:00:00+00:00,Попово,Petrol,Бензин A95,1.57,Търговище,на изхода за Разград
2026-08-28T15:00:00+00:00,Попово,Petrol,Дизел,1.83,Търговище,на изхода за Разград
2026-08-28T15:00:00+00:00,Попово,Petrol,Пропан Бутан,0.65,Търговище,на изхода за Разград
2026-08-28T15:00:00+00:00,Попово,Petrol,Дизел премиум,1.99,Търговище,на изхода за Разград
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.59,София,до Пирогов
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.84,София,до Пирогов
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,до Пирогов
2026-08-28T15:00:00+00:00,Банкя,Petrol,Бензин A95,1.58,,вход от Сливница
2026-08-28T15:00:00+00:00,Банкя,Petrol,Дизел,1.84,,вход от Сливница
2026-08-28T15:00:00+00:00,Банкя,Petrol,Дизел премиум,1.99,,вход от Сливница
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.58,София,ж.к. Люлин 5 (околовръстно на Люлин)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.84,София,ж.к. Люлин 5 (околовръстно на Люлин)
2026-08-28T15:00:00+00:00,София,Petrol,Пропан Бутан,0.64,София,ж.к. Люлин 5 (околовръстно на Люлин)
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A100,1.79,София,ж.к. Люлин 5 (околовръстно на Люлин)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,ж.к. Люлин 5 (околовръстно на Люлин)
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Бензин A95,1.59,,1-ви km (вход към София)
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Дизел,1.85,,1-ви km (вход към София)
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Пропан Бутан,0.65,,1-ви km (вход към София)
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Дизел премиум,1.99,,1-ви km (вход към София)
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.52,София,рест. Вагона зад Рамстор
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.77,София,рест. Вагона зад Рамстор
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.89,София,рест. Вагона зад Рамстор
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.59,София,бул. Драган Цанков (срещу КАТ)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.84,София,бул. Драган Цанков (срещу КАТ)
2026-08-28T15:00:00+00:00,София,Petrol,Пропан Бутан,0.65,София,бул. Драган Цанков (срещу КАТ)
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A100,1.79,София,бул. Драган Цанков (срещу КАТ)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,бул. Драган Цанков (срещу КАТ)
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.61,София,бул. Сливница №512
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.86,София,бул. Сливница №512
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,бул. Сливница №512
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.57,София,бул. проф. Цветан Лазаров (кв. Слатина)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.84,София,бул. проф. Цветан Лазаров (кв. Слатина)
2026-08-28T15:00:00+00:00,София,Petrol,Пропан Бутан,0.64,София,бул. проф. Цветан Лазаров (кв. Слатина)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел премиум,1.99,София,бул. проф. Цветан Лазаров (кв. Слатина)
2026-08-28T15:00:00+00:00,Русе,Petrol,Бензин A95,1.63,Русе,ул. Кариера (до Дунав мост)
2026-08-28T15:00:00+00:00,Русе,Petrol,Дизел,1.86,Русе,ул. Кариера (до Дунав мост)
2026-08-28T15:00:00+00:00,Русе,Petrol,Пропан Бутан,0.66,Русе,ул. Кариера (до Дунав мост)
2026-08-28T15:00:00+00:00,Русе,Petrol,Бензин A100,1.83,Русе,ул. Кариера (до Дунав мост)
2026-08-28T15:00:00+00:00,Русе,Petrol,Дизел премиум,1.99,Русе,ул. Кариера (до Дунав мост)
2026-08-28T15:00:00+00:00,Драгоман,Petrol,Бензин A95,1.63,,международен път Е80 посока Калотина-София
2026-08-28T15:00:00+00:00,Драгоман,Petrol,Дизел,1.86,,международен път Е80 посока Калотина-София
2026-08-28T15:00:00+00:00,София,Petrol,Бензин A95,1.52,София,бул. Цар Борис III (локално)
2026-08-28T15:00:00+00:00,София,Petrol,Дизел,1.76,София,бул. Цар Борис III (локално)
2026-08-28T15:00:00+00:00,Разград,Petrol,Бензин A95,1.59,Разград,на гл. път Русе - Варна
2026-08-28T15:00:00+00:00,Разград,Petrol,Дизел,1.84,Разград,на гл. път Русе - Варна
2026-08-28T15:00:00+00:00,Разград,Petrol,Пропан Бутан,0.65,Разград,на гл. път Русе - Варна
2026-08-28T15:00:00+00:00,Разград,Petrol,Дизел премиум,1.99,Разград,на гл. път Русе - Варна
2026-08-28T15:00:00+00:00,Средногорци,Petrol,Бензин A95,1.59,,изход към Мадан
2026-08-28T15:00:00+00:00,Средногорци,Petrol,Дизел,1.85,,изход към Мадан
2026-08-28T15:00:00+00:00,Средногорци,Petrol,Дизел премиум,1.99,,изход към Мадан
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Бензин A95,1.61,,до Калугерово
2026-08-28T15:00:00+00:00,АМ Тракия,Petrol,Дизел,1.86,,до Калугерово
2026-08-28T15:00:00+00:00,Русе,Petrol,Бензин A95,1.59,Русе,бул. Липник №128 (до КАТ)
2026-08-28T15:00:00+00:00,Русе,Petrol,Дизел,1.84,Русе,бул. Липник №128 (до КАТ)
2026-08-28T15:00:00+00:00,Русе,Petrol,Пропан Бутан,0.65,Русе,бул. Липник №128 (до КАТ)
